0.0,-0.0
0.001,-0.00019959499265440465
0.002,-0.00039924234005553826
0.003,-0.0005989420422034007
0.004,-0.000798694099097992
0.005,-0.0009984798126154806
0.006,-0.0011983104016301653
0.007,-0.0013981858661420462
0.008,-0.0015981062061511233
0.009,-0.0017980377650344995
0.01,-0.0019980067201655393
0.011,-0.0021980130715442423
0.012,-0.002398056819170609
0.013,-0.0025981379630446396
0.014,-0.002798204148419604
0.015,-0.0029983002507926993
0.016,-0.0031984262701639263
0.017,-0.0033985822065332833
0.018,-0.0035987680599007714
0.019,-0.0037989127773958293
0.02,-0.003999079932639486
0.021,-0.004199269525631741
0.022,-0.004399481556372592
0.023,-0.004599630013492416
0.024,-0.004799883180105699
0.025,-0.005000065293848421
0.026,-0.005200262366090208
0.027,-0.005400373426962368
0.028,-0.005600596676577521
0.029,-0.005800726435573513
0.03,-0.006000975862562029
0.031,-0.006201124319681853
0.032,-0.006401160588058687
0.033,-0.006601320264052811
0.034,-0.006801360272054411
0.035,-0.007001400280056011
0.036,-0.0072014402880576115
0.037,-0.007401480296059212
0.038,-0.007601520304060812
0.039,-0.007801414466696525
0.04,-0.008001301150082706
0.041,-0.00820118035421935
0.042,-0.008401052079106467
0.043,-0.00860091632474405
0.044,-0.008800608547642377
0.045,-0.009000285812041642
0.046,-0.009199948117941842
0.047,-0.009399595465342976
0.048,-0.009599227854245043
0.049,-0.009798662043034494
0.05,-0.009998073794075349
0.051,-0.010197463107367605
0.052,-0.010396829982911263
0.053,-0.010596174420706322
0.054,-0.010795294481015398
0.055,-0.010994384624326347
0.056,-0.011193444850639164
0.057,-0.011392262001342166
0.058,-0.011591258654033956
0.059,-0.011790004751866399
0.06,-0.011988713453451177
0.061,-0.012187384758788295
0.062,-0.012385786811142233
0.063,-0.012584143987998977
0.064,-0.012782456289358523
0.065,-0.012980723715220873
0.066,-0.01317894626558603
0.067,-0.01337687338559464
0.068,-0.013574748150856525
0.069,-0.01377257056137168
0.07,-0.013970078843406458
0.071,-0.01416752729144498
0.072,-0.014364915905487238
0.073,-0.014562244685533235
0.074,-0.014759236899350261
0.075,-0.014956161799921491
0.076,-0.015153019387246926
0.077,-0.015349809661326569
0.078,-0.01554624093142864
0.079,-0.015742597409035382
0.08,-0.015938579924165495
0.081,-0.016134783077156822
0.082,-0.01633060478842198
0.083,-0.01652603383908667
0.084,-0.016721687267237342
0.085,-0.016916940555538013
0.086,-0.01711210409284429
0.087,-0.017306852531801507
0.088,-0.017501503740514797
0.089,-0.01769605771898416
0.09,-0.01789017790098063
0.091,-0.01808419337348364
0.092,-0.01827810413649319
0.093,-0.01847156240490602
0.094,-0.018664908484575853
0.095,-0.018857787111149892
0.096,-0.019050546069731406
0.097,-0.0192431853603204
0.098,-0.01943570498291687
0.099,-0.01962736449181708
0.1,-0.019819263336702336
0.101,-0.020010657332244133
0.102,-0.020201916701294346
0.103,-0.020392656262502036
0.104,-0.0205832537179686
0.105,-0.020773709067694043
0.106,-0.020963625911453135
0.107,-0.02115299303037157
0.108,-0.02134260696452459
0.109,-0.02153125607548789
0.11,-0.021720152001685766
0.111,-0.021908060666945322
0.112,-0.022096216147439465
0.113,-0.022283784506845285
0.114,-0.022470754526288494
0.115,-0.022657545043742917
0.116,-0.022843722262735656
0.117,-0.023029712500490077
0.118,-0.023215515757006183
0.119,-0.023400687016936778
0.12,-0.023585215061407556
0.121,-0.023769541166140953
0.122,-0.023953209096915475
0.123,-0.024136667608703078
0.124,-0.024319916701503762
0.125,-0.024502021469125952
0.126,-0.02468437305198272
0.127,-0.02486555787191238
0.128,-0.02504698950707662
0.129,-0.025227231941565162
0.13,-0.02540723504006866
0.131,-0.025586998802587108
0.132,-0.025766029598651357
0.133,-0.025944316209387093
0.134,-0.026122348525638727
0.135,-0.02629962169806279
0.136,-0.026476633096753202
0.137,-0.02665287039311699
0.138,-0.026828322368279832
0.139,-0.027003497611209973
0.14,-0.027177872574440112
0.141,-0.027351963326188007
0.142,-0.027524707813020022
0.143,-0.027697687896212308
0.144,-0.02786983778270647
0.145,-0.028041146253628205
0.146,-0.028211602090103205
0.147,-0.02838174379809784
0.148,-0.028551017913146678
0.149,-0.028719970420465608
0.15,-0.02888747943262473
0.151,-0.0290552165618946
0.152,-0.029221487758256056
0.153,-0.02938741490913901
0.154,-0.029552422112329443
0.155,-0.029717077790791843
0.156,-0.029880798563062645
0.157,-0.030043573210267568
0.158,-0.030205981374245388
0.159,-0.030366833854320405
0.16,-0.03052790323263187
0.161,-0.030687394489291937
0.162,-0.030846496824976304
0.163,-0.031004600680848052
0.164,-0.031161694838032886
0.165,-0.03131838511574296
0.166,-0.03147405073626705
0.167,-0.03162930499806684
0.168,-0.03178289138722084
0.169,-0.031936051459151474
0.17,-0.03208814947764846
0.171,-0.03223981369967256
0.172,-0.032390400909763944
0.173,-0.032539899889048325
0.174,-0.032688299418651395
0.175,-0.03283624271403297
0.176,-0.032983071601234176
0.177,-0.03312877486138071
0.178,-0.033274006928806686
0.179,-0.03341809841067893
0.18,-0.03356103808812312
0.181,-0.03370281474226498
0.182,-0.0338440977659377
0.183,-0.033984202807809
0.184,-0.03412380673996162
0.185,-0.034261525901232
0.186,-0.034398728994284616
0.187,-0.03453471670928816
0.188,-0.03467018087682444
0.189,-0.03480441470781257
0.19,-0.03493740698337828
0.191,-0.03506914648464727
0.192,-0.03520034000070036
0.193,-0.03533026578395766
0.194,-0.035458912615544874
0.195,-0.03558699850341713
0.196,-0.03571379048112023
0.197,-0.03583927732977988
0.198,-0.03596344783052176
0.199,-0.0360870349498001
0.2,-0.03620929076266162
0.201,-0.036330955714810056
0.202,-0.0364512744020426
0.203,-0.036570235605484974
0.204,-0.036687828106262844
0.205,-0.03680480730857904
0.206,-0.03692040284973169
0.207,-0.037035377613173125
0.208,-0.03714817591500055
0.209,-0.03726112006219385
0.21,-0.037371865310024545
0.211,-0.03748196734239543
0.212,-0.037590633358856027
0.213,-0.03769864868060728
0.214,-0.0378052130279492
0.215,-0.037910315182007465
0.216,-0.03801475168285732
0.217,-0.038117711031924476
0.218,-0.038219997248533685
0.219,-0.03832079135486112
0.22,-0.03842008213203248
0.221,-0.038518684818246836
0.222,-0.038615769216806047
0.223,-0.03871215804515873
0.224,-0.03880701362735719
0.225,-0.03890116616009959
0.226,-0.038993770488188716
0.227,-0.03908481539275028
0.228,-0.039175142289356694
0.229,-0.039264751178007984
0.23,-0.03935192183131161
0.231,-0.03943922337148205
0.232,-0.039524931831502026
0.233,-0.03960903599249724
0.234,-0.03969239970778871
0.235,-0.039774144165556365
0.236,-0.039855140698370733
0.237,-0.03993538930623184
0.238,-0.04001399995844529
0.239,-0.04009096143613678
0.24,-0.04016805754031985
0.241,-0.04024259574116274
0.242,-0.04031726856849722
0.243,-0.040390269783561146
0.244,-0.04046158816748021
0.245,-0.04053212870944786
0.246,-0.04060189140946413
0.247,-0.0406699525802117
0.248,-0.04073722842975833
0.249,-0.04080371895810405
0.25,-0.04086848925905722
0.251,-0.04093246675955994
0.252,-0.040995651459612203
0.253,-0.0410570972341481
0.254,-0.04111869259367465
0.255,-0.041177587944119895
0.256,-0.0412366328795558
0.257,-0.041293916451726746
0.258,-0.04135039226494817
0.259,-0.041406060319220055
0.26,-0.041460920614542415
0.261,-0.041513997108851224
0.262,-0.04156625836496096
0.263,-0.041617704382871636
0.264,-0.04166833516258326
0.265,-0.041718150704095805
0.266,-0.04176615626722144
0.267,-0.04181333911289848
0.268,-0.0418607014605643
0.269,-0.04190624261096892
0.27,-0.041950961043924935
0.271,-0.041994856759432354
0.272,-0.042036912579554726
0.273,-0.04207915912054018
0.274,-0.042120582944077035
0.275,-0.04216015565335456
0.276,-0.04219993030236946
0.277,-0.04223888223393576
0.278,-0.04227597183236842
0.279,-0.04231327458941276
0.28,-0.04234870753407394
0.281,-0.04238436111659632
0.282,-0.042419191981670094
0.283,-0.042452141815486406
0.284,-0.04248532350603824
0.285,-0.042517682479141464
0.286,-0.04254921873479609
0.287,-0.04257993227300213
0.288,-0.04260982309375956
0.289,-0.0426388911970684
0.29,-0.04266822107411088
0.291,-0.0426967357129543
0.292,-0.04272334314316688
0.293,-0.04275022356598741
0.294,-0.04277628875060887
0.295,-0.04280264188633733
0.296,-0.04282708033418543
0.297,-0.04285181421239008
0.298,-0.04287574033164518
0.299,-0.042899976839755896
0.3,-0.04292229118073671
0.301,-0.04294492338982266
0.302,-0.04296788468588805
0.303,-0.04298892007519877
0.304,-0.04301029203073846
0.305,-0.043030871185827685
0.306,-0.043051801865644945
0.307,-0.04307194722426128
0.308,-0.04309130726167667
0.309,-0.04311103752194393
0.31,-0.043129989940259794
0.311,-0.04314816451662426
0.312,-0.043166728013964414
0.313,-0.04318452114860271
0.314,-0.04320271816271578
0.315,-0.043221330275177904
0.316,-0.04323800526201105
0.317,-0.0432551028264428
0.318,-0.043272634187347454
0.319,-0.04328941762329883
0.32,-0.04330664981422217
0.321,-0.04332314155944178
0.322,-0.043340097018132406
0.323,-0.04335752740916838
0.324,-0.04337423231299966
0.325,-0.04339021172962627
0.326,-0.04340668477672204
0.327,-0.043423662673161265
0.328,-0.043439930040894886
0.329,-0.04345671721647104
0.33,-0.04347403541876401
0.331,-0.043490658050850436
0.332,-0.04350782666815275
0.333,-0.04352430719449805
0.334,-0.04354259769923026
0.335,-0.04355896229720783
0.336,-0.043577159311320876
0.337,-0.043594690672225524
0.338,-0.04361282037309279
0.339,-0.04363155963279697
0.34,-0.0436496481977918
0.341,-0.04366963649216795
0.342,-0.043687710098663714
0.343,-0.0437077058722894
0.344,-0.04372835981987394
0.345,-0.04374839298974728
0.346,-0.04376909929207856
0.347,-0.04378919229594816
0.348,-0.043811274780193456
0.349,-0.04383275892447614
0.35,-0.04385626246613265
0.351,-0.04387918262632561
0.352,-0.04390151940505501
0.353,-0.043925912977405925
0.354,-0.04395106195395963
0.355,-0.04397564998679838
0.356,-0.044001008382339
0.357,-0.04402714835945579
0.358,-0.04405408113702304
0.359,-0.044081817933915066
0.36,-0.04411036996900615
0.361,-0.04413839845662994
0.362,-0.044168610885117275
0.363,-0.04419831472463639
0.364,-0.04422887119860225
0.365,-0.04426165648892884
0.366,-0.04429395562803581
0.367,-0.044327141058212394
0.368,-0.04436122399833291
0.369,-0.04439483574573286
0.37,-0.044430743622739355
0.371,-0.04446758266631268
0.372,-0.044503972954914026
0.373,-0.044542704248619114
0.374,-0.04458240036551391
0.375,-0.04462167016518536
0.376,-0.0446619197465456
0.377,-0.04470457016700581
0.378,-0.04474681670799127
0.379,-0.044790076687288405
0.38,-0.04483436132377153
0.381,-0.044881106633350897
0.382,-0.04492747798045364
0.383,-0.04497490764136526
0.384,-0.04502340683496006
0.385,-0.045072986780112324
0.386,-0.04512365869569637
0.387,-0.045175433800586494
0.388,-0.04522687233924764
0.389,-0.04528088373974803
0.39,-0.04533603198617739
0.391,-0.04539232829741003
0.392,-0.045448317959411816
0.393,-0.045506940317249125
0.394,-0.04556674439651259
0.395,-0.04562626426429382
0.396,-0.045688461703407755
0.397,-0.045750389889538515
0.398,-0.045815025564000106
0.399,-0.0458794069439776
0.4,-0.045945029879377514
0.401,-0.04601340517860545
0.402,-0.04608154862109788
0.403,-0.04615096727563564
0.404,-0.04622167236109302
0.405,-0.04629367509634433
0.406,-0.04636698670026386
0.407,-0.046441618391725906
0.408,-0.0465160556227001
0.409,-0.046593357406245324
0.41,-0.046672012933955974
0.411,-0.04675049643892736
0.412,-0.04683188937196697
0.413,-0.04691312524076639
0.414,-0.046995752249978893
0.415,-0.047079781618478776
0.416,-0.047165224565140364
0.417,-0.0472520923088379
0.418,-0.04733883290529339
0.419,-0.047428580160061025
0.42,-0.04751821522608568
0.421,-0.04761088686742059
0.422,-0.0477034612785116
0.423,-0.04779593845935867
0.424,-0.04789148961176368
0.425,-0.04798854783294953
0.426,-0.04808553126164005
0.427,-0.04818403671761048
